103101594,railway,level_crossing,regular
103108271,highway,traffic_signals,regular
103111424,highway,turning_circle,regular
103111735,highway,turning_circle,regular
103113955,highway,turning_circle,regular
103114944,highway,turning_circle,regular
103115383,highway,turning_circle,regular
103115689,highway,turning_circle,regular
103116522,highway,turning_circle,regular
103119818,ref,NJ 4,regular
103119842,ref,NJ 4,regular
103119865,ref,NJ 4,regular
103119941,highway,traffic_signals,regular
103119941,traffic_signals,signal,regular
103121729,railway,level_crossing,regular
103122947,highway,turning_circle,regular
103125564,highway,turning_circle,regular
103125713,highway,traffic_signals,regular
103132603,highway,traffic_signals,regular
103132816,highway,traffic_signals,regular
103133975,highway,turning_circle,regular
103134653,highway,turning_circle,regular
103143090,highway,stop,regular
103147288,railway,level_crossing,regular
103149032,highway,traffic_signals,regular
103149032,traffic_signals,signal,regular
103149894,highway,turning_circle,regular
103155878,highway,turning_circle,regular
103157509,highway,traffic_signals,regular
103158531,highway,turning_circle,regular
103160779,highway,traffic_signals,regular
103160779,traffic_signals,signal,regular
103162997,highway,turning_circle,regular
103170402,highway,traffic_signals,regular
103171494,highway,turning_circle,regular
103171518,highway,turning_circle,regular
103172991,highway,traffic_signals,regular
103172991,traffic_signals,signal,regular
103174990,highway,turning_circle,regular
103178385,barrier,gate,regular
103179468,highway,turning_circle,regular
103181897,highway,turning_circle,regular
103186674,highway,traffic_signals,regular
103186674,traffic_signals,signal,regular
103187638,highway,turning_circle,regular
103188706,highway,motorway_junction,regular
103188706,ref,163,regular
103188770,ref,165,regular
103188770,highway,motorway_junction,regular
103193906,highway,turning_circle,regular
103194895,highway,turning_circle,regular
103202782,highway,traffic_signals,regular
103203980,highway,turning_circle,regular
103208756,highway,traffic_signals,regular
103208756,traffic_signals,signal,regular
103210354,ref,11,regular
103210354,exit_to,Randall Avenue,regular
103210354,highway,motorway_junction,regular
103211846,ref,19W,regular
103211846,exit_to,I-278 west; Triboro Bridge; Manhattan,regular
103211846,highway,motorway_junction,regular
103211846,left,19W,ref
103211868,highway,turning_circle,regular
103212718,highway,turning_circle,regular
103213826,highway,turning_circle,regular
103214403,highway,traffic_signals,regular
103214403,traffic_signals,signal,regular
103217967,highway,turning_circle,regular
103222437,highway,turning_circle,regular
103224263,highway,turning_circle,regular
103226292,highway,turning_circle,regular
103226747,highway,turning_circle,regular
103227760,highway,turning_circle,regular
103230026,highway,turning_circle,regular
103232719,highway,turning_circle,regular
103236525,highway,turning_circle,regular
103237436,highway,turning_circle,regular
103238481,highway,turning_circle,regular
103238765,highway,turning_circle,regular
103244563,highway,turning_circle,regular
103246551,railway,level_crossing,regular
103246714,railway,level_crossing,regular
103246842,railway,level_crossing,regular
103247874,highway,turning_circle,regular
103251785,railway,level_crossing,regular
103254094,source,Yahoo,regular
103254094,highway,traffic_signals,regular
103258407,highway,turning_circle,regular
103260461,railway,level_crossing,regular
103260502,highway,traffic_signals,regular
103260502,traffic_signals,signal,regular
103263113,highway,turning_circle,regular
103264096,railway,level_crossing,regular
103269624,highway,turning_circle,regular
103270254,highway,turning_circle,regular
103270648,highway,turning_circle,regular
103271060,highway,turning_circle,regular
103275573,highway,turning_circle,regular
103278338,highway,turning_circle,regular
103280460,highway,turning_circle,regular
103287044,highway,turning_circle,regular
103290165,highway,turning_circle,regular
103290447,highway,turning_circle,regular
103291449,highway,turning_circle,regular
103292882,highway,turning_circle,regular
103293951,highway,turning_circle,regular
103295361,highway,turning_circle,regular
103297705,highway,turning_circle,regular
103298431,highway,turning_circle,regular
103300465,highway,turning_circle,regular
103301520,highway,turning_circle,regular
103302890,highway,turning_circle,regular
103303586,highway,turning_circle,regular
